timestamp,open,high,low,close,volume
2024-01-08T14:37:00Z,1.095730,1.095810,1.095515,1.095710,1144.40
2024-01-08T14:38:00Z,1.095715,1.095745,1.095465,1.095535,1551.41
2024-01-08T14:39:00Z,1.095525,1.095825,1.095510,1.095815,1266.65
2024-01-08T14:40:00Z,1.095820,1.095975,1.095755,1.095780,1301.50
2024-01-08T14:41:00Z,1.095775,1.096060,1.095595,1.096055,1352.76
2024-01-08T14:42:00Z,1.096040,1.096095,1.095660,1.095660,1357.83
2024-01-08T14:43:00Z,1.095655,1.095785,1.095610,1.095615,1144.01
2024-01-08T14:44:00Z,1.095610,1.095830,1.095610,1.095735,1691.36
2024-01-08T14:45:00Z,1.095740,1.095920,1.095625,1.095870,1502.29
2024-01-08T14:46:00Z,1.095875,1.096005,1.095805,1.095850,1027.57
2024-01-08T14:47:00Z,1.095855,1.096085,1.095855,1.096055,1413.07
2024-01-08T14:48:00Z,1.096050,1.096100,1.095910,1.095910,1165.42
2024-01-08T14:49:00Z,1.095915,1.096085,1.095900,1.095905,1180.09
2024-01-08T14:50:00Z,1.095910,1.096045,1.095840,1.095880,780.26
2024-01-08T14:51:00Z,1.095875,1.096035,1.095775,1.095780,982.10
2024-01-08T14:52:00Z,1.095770,1.095905,1.095565,1.095600,1064.51
2024-01-08T14:53:00Z,1.095595,1.095765,1.095560,1.095690,994.62
2024-01-08T14:54:00Z,1.095695,1.095795,1.095525,1.095615,1080.71
2024-01-08T14:55:00Z,1.095620,1.095750,1.095520,1.095535,1004.43
2024-01-08T14:56:00Z,1.095530,1.095560,1.095345,1.095455,775.40
2024-01-08T14:57:00Z,1.095480,1.095835,1.095465,1.095835,841.46
2024-01-08T14:58:00Z,1.095840,1.096095,1.095825,1.095870,1296.93
2024-01-08T14:59:00Z,1.095865,1.096050,1.095805,1.096040,922.97
2024-01-08T15:00:00Z,1.096030,1.096110,1.095965,1.095975,926.47
2024-01-08T15:01:00Z,1.095980,1.096000,1.095630,1.095630,671.43
2024-01-08T15:02:00Z,1.095635,1.095780,1.095590,1.095590,1026.35
2024-01-08T15:03:00Z,1.095595,1.095955,1.095530,1.095950,961.78
2024-01-08T15:04:00Z,1.095955,1.096175,1.095950,1.096140,743.01
2024-01-08T15:05:00Z,1.096145,1.096225,1.096025,1.096135,677.88
2024-01-08T15:06:00Z,1.096145,1.096185,1.096015,1.096040,780.21
2024-01-08T15:07:00Z,1.096065,1.096275,1.096045,1.096225,686.40
2024-01-08T15:08:00Z,1.096245,1.096425,1.096245,1.096325,780.39
2024-01-08T15:09:00Z,1.096330,1.096360,1.096185,1.096325,663.01
2024-01-08T15:10:00Z,1.096320,1.096545,1.096320,1.096405,871.77
2024-01-08T15:11:00Z,1.096410,1.096615,1.096410,1.096585,456.55
2024-01-08T15:12:00Z,1.096590,1.096675,1.096535,1.096580,685.91
2024-01-08T15:13:00Z,1.096585,1.096680,1.096355,1.096355,674.81
2024-01-08T15:14:00Z,1.096360,1.096485,1.096275,1.096400,577.89
2024-01-08T15:15:00Z,1.096410,1.096575,1.096380,1.096515,960.90
2024-01-08T15:16:00Z,1.096510,1.096630,1.096500,1.096575,609.21
2024-01-08T15:17:00Z,1.096585,1.096980,1.096585,1.096965,998.28
2024-01-08T15:18:00Z,1.096970,1.097105,1.096800,1.096845,813.70
2024-01-08T15:19:00Z,1.096860,1.097040,1.096855,1.096925,794.79
2024-01-08T15:20:00Z,1.096930,1.096935,1.096815,1.096830,482.09
2024-01-08T15:21:00Z,1.096835,1.096835,1.096665,1.096680,591.83
2024-01-08T15:22:00Z,1.096675,1.096745,1.096570,1.096610,573.23
2024-01-08T15:23:00Z,1.096595,1.096615,1.096385,1.096405,759.04
2024-01-08T15:24:00Z,1.096415,1.096420,1.096175,1.096360,843.90
2024-01-08T15:25:00Z,1.096355,1.096430,1.096325,1.096400,885.49
2024-01-08T15:26:00Z,1.096405,1.096685,1.096375,1.096675,838.42
2024-01-08T15:27:00Z,1.096680,1.096725,1.096645,1.096705,612.60
2024-01-08T15:28:00Z,1.096710,1.096895,1.096700,1.096890,1003.45
2024-01-08T15:29:00Z,1.096905,1.097180,1.096905,1.096935,936.14
2024-01-08T15:30:00Z,1.096940,1.097180,1.096940,1.097085,1068.27
2024-01-08T15:31:00Z,1.097105,1.097155,1.096995,1.097055,974.23
2024-01-08T15:32:00Z,1.097050,1.097125,1.096950,1.097060,790.48
2024-01-08T15:33:00Z,1.097065,1.097065,1.096665,1.096715,673.68
2024-01-08T15:34:00Z,1.096720,1.096810,1.096635,1.096810,492.04
2024-01-08T15:35:00Z,1.096795,1.096845,1.096535,1.096680,798.41
2024-01-08T15:36:00Z,1.096675,1.096740,1.096515,1.096700,873.46
2024-01-08T15:37:00Z,1.096710,1.096720,1.096465,1.096495,956.46
2024-01-08T15:38:00Z,1.096505,1.096670,1.096495,1.096665,579.58
2024-01-08T15:39:00Z,1.096690,1.096845,1.096685,1.096685,711.65
2024-01-08T15:40:00Z,1.096680,1.096790,1.096610,1.096620,682.08
2024-01-08T15:41:00Z,1.096630,1.096855,1.096625,1.096780,536.07
2024-01-08T15:42:00Z,1.096785,1.096960,1.096665,1.096930,974.01
2024-01-08T15:43:00Z,1.096940,1.096975,1.096865,1.096890,551.42
2024-01-08T15:44:00Z,1.096895,1.096950,1.096855,1.096870,594.88
2024-01-08T15:45:00Z,1.096865,1.096940,1.096620,1.096940,708.68
2024-01-08T15:46:00Z,1.096945,1.096980,1.096695,1.096725,859.66
2024-01-08T15:47:00Z,1.096735,1.096975,1.096645,1.096970,773.57
2024-01-08T15:48:00Z,1.096980,1.097085,1.096830,1.096880,849.70
2024-01-08T15:49:00Z,1.096885,1.097235,1.096880,1.097225,918.13
2024-01-08T15:50:00Z,1.097220,1.097225,1.096930,1.096950,1009.50
2024-01-08T15:51:00Z,1.096955,1.097045,1.096895,1.096990,844.71
2024-01-08T15:52:00Z,1.097000,1.097275,1.097000,1.097270,762.58
2024-01-08T15:53:00Z,1.097295,1.097465,1.097165,1.097235,1017.28
2024-01-08T15:54:00Z,1.097240,1.097245,1.096950,1.097060,889.69
2024-01-08T15:55:00Z,1.097065,1.097270,1.097065,1.097220,473.76
2024-01-08T15:56:00Z,1.097225,1.097270,1.097165,1.097245,827.50
2024-01-08T15:57:00Z,1.097240,1.097295,1.096925,1.096990,649.30
2024-01-08T15:58:00Z,1.096985,1.096985,1.096830,1.096920,822.51
2024-01-08T15:59:00Z,1.096915,1.096975,1.096820,1.096975,862.95
2024-01-08T16:00:00Z,1.096970,1.097415,1.096970,1.097365,980.39
2024-01-08T16:01:00Z,1.097370,1.097400,1.097155,1.097155,960.72
2024-01-08T16:02:00Z,1.097160,1.097230,1.096965,1.096980,789.32
2024-01-08T16:03:00Z,1.096985,1.097205,1.096970,1.096975,886.43
2024-01-08T16:04:00Z,1.096970,1.096970,1.096840,1.096875,718.75
2024-01-08T16:05:00Z,1.096865,1.097265,1.096865,1.097265,651.75
2024-01-08T16:06:00Z,1.097270,1.097605,1.097265,1.097505,726.72
2024-01-08T16:07:00Z,1.097510,1.097710,1.097510,1.097595,744.38
2024-01-08T16:08:00Z,1.097605,1.097620,1.097510,1.097555,555.88
2024-01-08T16:09:00Z,1.097550,1.097595,1.097375,1.097515,603.97
2024-01-08T16:10:00Z,1.097520,1.097635,1.097425,1.097535,974.24
2024-01-08T16:11:00Z,1.097545,1.097610,1.097415,1.097580,958.06
2024-01-08T16:12:00Z,1.097585,1.097805,1.097585,1.097730,728.77
2024-01-08T16:13:00Z,1.097725,1.097815,1.097675,1.097765,606.04
2024-01-08T16:14:00Z,1.097760,1.097885,1.097645,1.097645,579.39
2024-01-08T16:15:00Z,1.097660,1.097680,1.097440,1.097475,775.59
2024-01-08T16:16:00Z,1.097490,1.097560,1.097385,1.097400,809.17
2024-01-08T16:17:00Z,1.097415,1.097450,1.097230,1.097420,778.83
2024-01-08T16:18:00Z,1.097415,1.097475,1.097295,1.097445,435.10
2024-01-08T16:19:00Z,1.097420,1.097420,1.097205,1.097370,504.27
2024-01-08T16:20:00Z,1.097365,1.097595,1.097365,1.097585,652.23
2024-01-08T16:21:00Z,1.097590,1.097705,1.097575,1.097620,1140.40
2024-01-08T16:22:00Z,1.097615,1.097680,1.097480,1.097510,900.11
2024-01-08T16:23:00Z,1.097520,1.097585,1.097355,1.097380,868.22
2024-01-08T16:24:00Z,1.097380,1.097535,1.097375,1.097490,446.01
2024-01-08T16:25:00Z,1.097505,1.097515,1.097330,1.097360,872.17
2024-01-08T16:26:00Z,1.097365,1.097430,1.097265,1.097275,773.88
2024-01-08T16:27:00Z,1.097270,1.097350,1.097135,1.097245,702.19
2024-01-08T16:28:00Z,1.097250,1.097320,1.097140,1.097285,686.90
2024-01-08T16:29:00Z,1.097290,1.097325,1.097220,1.097310,601.52
2024-01-08T16:30:00Z,1.097315,1.097410,1.097290,1.097330,543.07
2024-01-08T16:31:00Z,1.097335,1.097395,1.097315,1.097365,548.61
2024-01-08T16:32:00Z,1.097360,1.097380,1.097295,1.097375,362.53
2024-01-08T16:33:00Z,1.097370,1.097390,1.097290,1.097380,425.32
2024-01-08T16:34:00Z,1.097375,1.097415,1.097325,1.097415,316.90
2024-01-08T16:35:00Z,1.097420,1.097510,1.097390,1.097460,309.33
2024-01-08T16:36:00Z,1.097480,1.097605,1.097480,1.097535,527.99
2024-01-08T16:37:00Z,1.097545,1.097685,1.097545,1.097675,410.49
2024-01-08T16:38:00Z,1.097670,1.097740,1.097635,1.097645,430.22
2024-01-08T16:39:00Z,1.097640,1.097645,1.097295,1.097310,467.74
2024-01-08T16:40:00Z,1.097315,1.097530,1.097315,1.097525,709.43
2024-01-08T16:41:00Z,1.097530,1.097810,1.097485,1.097720,590.36
2024-01-08T16:42:00Z,1.097740,1.097815,1.097670,1.097695,380.24
2024-01-08T16:43:00Z,1.097700,1.097710,1.097665,1.097665,536.67
2024-01-08T16:44:00Z,1.097680,1.097785,1.097675,1.097715,586.42
2024-01-08T16:45:00Z,1.097730,1.097870,1.097730,1.097795,394.40
2024-01-08T16:46:00Z,1.097790,1.097805,1.097510,1.097575,383.97
2024-01-08T16:47:00Z,1.097580,1.097630,1.097405,1.097485,548.56
2024-01-08T16:48:00Z,1.097490,1.097510,1.097460,1.097480,507.53
2024-01-08T16:49:00Z,1.097485,1.097490,1.097345,1.097410,384.42
2024-01-08T16:50:00Z,1.097405,1.097425,1.097285,1.097415,377.45
2024-01-08T16:51:00Z,1.097420,1.097510,1.097385,1.097385,331.45
2024-01-08T16:52:00Z,1.097375,1.097375,1.097180,1.097255,484.42
2024-01-08T16:53:00Z,1.097250,1.097385,1.097240,1.097385,547.69
2024-01-08T16:54:00Z,1.097390,1.097435,1.097255,1.097270,395.61
2024-01-08T16:55:00Z,1.097265,1.097450,1.097260,1.097390,347.82
2024-01-08T16:56:00Z,1.097385,1.097490,1.097375,1.097430,472.60
2024-01-08T16:57:00Z,1.097415,1.097510,1.097415,1.097505,368.13
2024-01-08T16:58:00Z,1.097500,1.097505,1.097415,1.097495,430.35
2024-01-08T16:59:00Z,1.097505,1.097565,1.097490,1.097550,324.03
2024-01-08T17:00:00Z,1.097545,1.097615,1.097500,1.097550,625.79
2024-01-08T17:01:00Z,1.097545,1.097770,1.097540,1.097745,656.63
2024-01-08T17:02:00Z,1.097765,1.097805,1.097670,1.097800,530.65
2024-01-08T17:03:00Z,1.097805,1.097890,1.097770,1.097770,352.38
2024-01-08T17:04:00Z,1.097765,1.097840,1.097730,1.097785,263.11
2024-01-08T17:05:00Z,1.097780,1.097805,1.097670,1.097670,308.56
2024-01-08T17:06:00Z,1.097680,1.097795,1.097640,1.097705,739.91
2024-01-08T17:07:00Z,1.097700,1.097705,1.097545,1.097615,623.12
2024-01-08T17:08:00Z,1.097625,1.097680,1.097565,1.097570,341.33
2024-01-08T17:09:00Z,1.097575,1.097635,1.097500,1.097580,433.56
2024-01-08T17:10:00Z,1.097585,1.097620,1.097475,1.097510,370.54
2024-01-08T17:11:00Z,1.097515,1.097550,1.097470,1.097480,133.16
2024-01-08T17:12:00Z,1.097500,1.097600,1.097480,1.097485,213.42
2024-01-08T17:13:00Z,1.097490,1.097515,1.097380,1.097405,331.78
2024-01-08T17:14:00Z,1.097415,1.097450,1.097235,1.097315,377.34
2024-01-08T17:15:00Z,1.097305,1.097385,1.097265,1.097370,263.41
2024-01-08T17:16:00Z,1.097355,1.097370,1.097265,1.097335,424.28
2024-01-08T17:17:00Z,1.097330,1.097335,1.097230,1.097255,380.32
2024-01-08T17:18:00Z,1.097260,1.097260,1.097175,1.097210,338.82
2024-01-08T17:19:00Z,1.097215,1.097230,1.097045,1.097060,426.94
2024-01-08T17:20:00Z,1.097070,1.097085,1.096910,1.096930,389.15
2024-01-08T17:21:00Z,1.096940,1.096950,1.096850,1.096910,208.00
2024-01-08T17:22:00Z,1.096910,1.096920,1.096760,1.096860,605.68
2024-01-08T17:23:00Z,1.096855,1.096880,1.096735,1.096750,269.93
2024-01-08T17:24:00Z,1.096755,1.096820,1.096745,1.096810,374.35
2024-01-08T17:25:00Z,1.096790,1.096955,1.096790,1.096935,190.54
2024-01-08T17:26:00Z,1.096930,1.096975,1.096900,1.096915,209.01
2024-01-08T17:27:00Z,1.096900,1.096905,1.096725,1.096740,512.80
2024-01-08T17:28:00Z,1.096740,1.096760,1.096645,1.096650,387.93
2024-01-08T17:29:00Z,1.096655,1.096795,1.096615,1.096795,418.58
2024-01-08T17:30:00Z,1.096805,1.096805,1.096680,1.096695,481.41
2024-01-08T17:31:00Z,1.096690,1.096705,1.096500,1.096555,444.09
2024-01-08T17:32:00Z,1.096550,1.096565,1.096450,1.096465,413.84
2024-01-08T17:33:00Z,1.096470,1.096530,1.096440,1.096450,235.35
2024-01-08T17:34:00Z,1.096475,1.096485,1.096365,1.096450,336.32
2024-01-08T17:35:00Z,1.096445,1.096520,1.096360,1.096480,432.60
2024-01-08T17:36:00Z,1.096490,1.096505,1.096360,1.096405,305.31
2024-01-08T17:37:00Z,1.096410,1.096490,1.096385,1.096470,223.71
2024-01-08T17:38:00Z,1.096460,1.096715,1.096455,1.096715,223.62
2024-01-08T17:39:00Z,1.096710,1.096725,1.096660,1.096680,200.31
2024-01-08T17:40:00Z,1.096690,1.096695,1.096510,1.096600,210.01
2024-01-08T17:41:00Z,1.096610,1.096690,1.096550,1.096680,209.47
2024-01-08T17:42:00Z,1.096690,1.096700,1.096580,1.096600,158.62
2024-01-08T17:43:00Z,1.096595,1.096655,1.096540,1.096610,179.83
2024-01-08T17:44:00Z,1.096640,1.096680,1.096570,1.096570,108.27
2024-01-08T17:45:00Z,1.096535,1.096535,1.096450,1.096460,447.48
2024-01-08T17:46:00Z,1.096480,1.096520,1.096295,1.096295,515.49
2024-01-08T17:47:00Z,1.096290,1.096335,1.096260,1.096265,410.70
2024-01-08T17:48:00Z,1.096285,1.096330,1.096285,1.096305,197.28
2024-01-08T17:49:00Z,1.096345,1.096445,1.096305,1.096430,353.94
2024-01-08T17:50:00Z,1.096425,1.096435,1.096360,1.096395,310.59
2024-01-08T17:51:00Z,1.096400,1.096430,1.096355,1.096390,403.66
2024-01-08T17:52:00Z,1.096395,1.096605,1.096395,1.096580,198.33
2024-01-08T17:53:00Z,1.096575,1.096615,1.096540,1.096545,274.50
2024-01-08T17:54:00Z,1.096550,1.096635,1.096550,1.096575,296.40
2024-01-08T17:55:00Z,1.096570,1.096610,1.096560,1.096605,81.81
2024-01-08T17:56:00Z,1.096635,1.096645,1.096495,1.096510,389.60
2024-01-08T17:57:00Z,1.096505,1.096555,1.096475,1.096495,168.20
2024-01-08T17:58:00Z,1.096500,1.096505,1.096435,1.096435,322.38
2024-01-08T17:59:00Z,1.096430,1.096535,1.096420,1.096475,190.59
2024-01-08T18:00:00Z,1.096470,1.096470,1.096365,1.096370,325.20
2024-01-08T18:01:00Z,1.096380,1.096410,1.096305,1.096345,357.87
2024-01-08T18:02:00Z,1.096350,1.096350,1.096225,1.096260,372.87
2024-01-08T18:03:00Z,1.096265,1.096355,1.096225,1.096345,250.39
2024-01-08T18:04:00Z,1.096340,1.096430,1.096275,1.096430,243.57
2024-01-08T18:05:00Z,1.096440,1.096455,1.096375,1.096445,351.18
2024-01-08T18:06:00Z,1.096450,1.096545,1.096445,1.096500,268.93
2024-01-08T18:07:00Z,1.096505,1.096570,1.096325,1.096340,327.81
2024-01-08T18:08:00Z,1.096335,1.096360,1.096295,1.096295,198.27
2024-01-08T18:09:00Z,1.096300,1.096335,1.096270,1.096270,133.17
2024-01-08T18:10:00Z,1.096275,1.096275,1.096225,1.096230,110.83
2024-01-08T18:11:00Z,1.096235,1.096235,1.096195,1.096225,94.47
2024-01-08T18:12:00Z,1.096220,1.096290,1.096200,1.096290,92.67
2024-01-08T18:13:00Z,1.096280,1.096280,1.096120,1.096195,109.52
2024-01-08T18:14:00Z,1.096200,1.096255,1.096025,1.096030,301.86
2024-01-08T18:15:00Z,1.096015,1.096060,1.095965,1.095980,246.01
2024-01-08T18:16:00Z,1.095975,1.096090,1.095975,1.096060,252.84
2024-01-08T18:17:00Z,1.096065,1.096090,1.095965,1.095980,187.63
2024-01-08T18:18:00Z,1.095975,1.096085,1.095930,1.096065,133.14
2024-01-08T18:19:00Z,1.096060,1.096080,1.096045,1.096055,120.21
2024-01-08T18:20:00Z,1.096060,1.096060,1.095990,1.096035,125.01
2024-01-08T18:21:00Z,1.096040,1.096065,1.095980,1.095990,120.14
2024-01-08T18:22:00Z,1.095995,1.095995,1.095980,1.095990,35.28
2024-01-08T18:23:00Z,1.096000,1.096000,1.095945,1.095950,43.41
2024-01-08T18:24:00Z,1.095955,1.095990,1.095950,1.095990,44.37
2024-01-08T18:25:00Z,1.095985,1.095985,1.095770,1.095775,243.00
2024-01-08T18:26:00Z,1.095770,1.095910,1.095760,1.095910,261.96
2024-01-08T18:27:00Z,1.095915,1.095995,1.095905,1.095925,210.65
2024-01-08T18:28:00Z,1.095920,1.095920,1.095855,1.095855,182.43
2024-01-08T18:29:00Z,1.095850,1.095865,1.095655,1.095740,344.05
2024-01-08T18:30:00Z,1.095745,1.095800,1.095650,1.095650,253.71
2024-01-08T18:31:00Z,1.095645,1.095650,1.095520,1.095565,495.09
2024-01-08T18:32:00Z,1.095560,1.095595,1.095455,1.095510,266.33
2024-01-08T18:33:00Z,1.095485,1.095485,1.095190,1.095210,429.11
2024-01-08T18:34:00Z,1.095205,1.095415,1.095205,1.095415,330.09
2024-01-08T18:35:00Z,1.095430,1.095455,1.095365,1.095405,209.39
2024-01-08T18:36:00Z,1.095400,1.095405,1.095320,1.095340,88.18
2024-01-08T18:37:00Z,1.095330,1.095330,1.095250,1.095290,96.50
2024-01-08T18:38:00Z,1.095310,1.095315,1.095220,1.095230,64.89
2024-01-08T18:39:00Z,1.095235,1.095285,1.095185,1.095185,243.25
2024-01-08T18:40:00Z,1.095190,1.095190,1.095045,1.095060,228.64
2024-01-08T18:41:00Z,1.095065,1.095065,1.094895,1.094970,359.37
2024-01-08T18:42:00Z,1.094955,1.094985,1.094920,1.094960,155.05
2024-01-08T18:43:00Z,1.094955,1.095070,1.094910,1.095070,259.12
2024-01-08T18:44:00Z,1.095080,1.095200,1.095080,1.095200,364.99
2024-01-08T18:45:00Z,1.095185,1.095190,1.095150,1.095170,97.65
2024-01-08T18:46:00Z,1.095160,1.095325,1.095160,1.095245,490.46
2024-01-08T18:47:00Z,1.095255,1.095395,1.095255,1.095350,482.77
2024-01-08T18:48:00Z,1.095360,1.095395,1.095360,1.095390,169.00
2024-01-08T18:49:00Z,1.095385,1.095425,1.095325,1.095365,300.55
2024-01-08T18:50:00Z,1.095380,1.095380,1.095325,1.095330,72.97
2024-01-08T18:51:00Z,1.095325,1.095425,1.095320,1.095380,402.60
2024-01-08T18:52:00Z,1.095375,1.095410,1.095245,1.095320,674.91
2024-01-08T18:53:00Z,1.095325,1.095405,1.095295,1.095405,468.13
2024-01-08T18:54:00Z,1.095385,1.095435,1.095360,1.095430,367.15
2024-01-08T18:55:00Z,1.095425,1.095540,1.095405,1.095535,339.83
2024-01-08T18:56:00Z,1.095530,1.095575,1.095510,1.095570,474.04
2024-01-08T18:57:00Z,1.095565,1.095570,1.095385,1.095485,421.48
2024-01-08T18:58:00Z,1.095490,1.095570,1.095430,1.095560,475.83
2024-01-08T18:59:00Z,1.095565,1.095590,1.095530,1.095545,557.81
2024-01-08T19:00:00Z,1.095540,1.095770,1.095540,1.095735,723.80
2024-01-08T19:01:00Z,1.095730,1.095790,1.095690,1.095730,703.92
2024-01-08T19:02:00Z,1.095735,1.095735,1.095605,1.095640,482.48
2024-01-08T19:03:00Z,1.095630,1.095630,1.095410,1.095415,368.48
2024-01-08T19:04:00Z,1.095420,1.095420,1.095320,1.095365,267.57
2024-01-08T19:05:00Z,1.095370,1.095395,1.095305,1.095315,328.03
2024-01-08T19:06:00Z,1.095330,1.095530,1.095320,1.095530,214.98
2024-01-08T19:07:00Z,1.095520,1.095530,1.095425,1.095425,206.94
2024-01-08T19:08:00Z,1.095430,1.095580,1.095385,1.095530,517.87
2024-01-08T19:09:00Z,1.095535,1.095585,1.095520,1.095530,360.97
2024-01-08T19:10:00Z,1.095520,1.095870,1.095500,1.095870,464.17
2024-01-08T19:11:00Z,1.095860,1.095860,1.095760,1.095790,619.84
2024-01-08T19:12:00Z,1.095785,1.095865,1.095780,1.095840,265.48
2024-01-08T19:13:00Z,1.095860,1.095875,1.095820,1.095840,284.47
2024-01-08T19:14:00Z,1.095835,1.095895,1.095825,1.095835,431.12
2024-01-08T19:15:00Z,1.095845,1.095885,1.095820,1.095825,389.87
2024-01-08T19:16:00Z,1.095830,1.095930,1.095785,1.095930,325.29
2024-01-08T19:17:00Z,1.095935,1.095940,1.095820,1.095850,209.74
2024-01-08T19:18:00Z,1.095845,1.095885,1.095745,1.095785,329.10
2024-01-08T19:19:00Z,1.095805,1.095835,1.095780,1.095825,265.96
2024-01-08T19:20:00Z,1.095830,1.095835,1.095760,1.095830,391.71
2024-01-08T19:21:00Z,1.095825,1.095855,1.095810,1.095840,156.28
2024-01-08T19:22:00Z,1.095845,1.095845,1.095740,1.095775,139.67
2024-01-08T19:23:00Z,1.095760,1.095830,1.095760,1.095830,56.43
2024-01-08T19:24:00Z,1.095850,1.095865,1.095780,1.095830,309.22
2024-01-08T19:25:00Z,1.095835,1.095975,1.095795,1.095970,454.72
2024-01-08T19:26:00Z,1.095975,1.095985,1.095895,1.095970,398.93
2024-01-08T19:27:00Z,1.095975,1.096015,1.095880,1.095900,456.53
2024-01-08T19:28:00Z,1.095880,1.095910,1.095730,1.095835,658.35
2024-01-08T19:29:00Z,1.095845,1.095930,1.095760,1.095760,319.69
2024-01-08T19:30:00Z,1.095770,1.095915,1.095770,1.095915,459.72
2024-01-08T19:31:00Z,1.095920,1.096010,1.095910,1.095950,238.09
2024-01-08T19:32:00Z,1.095945,1.095985,1.095875,1.095975,283.86
2024-01-08T19:33:00Z,1.095980,1.096085,1.095960,1.096065,397.41
2024-01-08T19:34:00Z,1.096070,1.096130,1.096030,1.096050,179.15
2024-01-08T19:35:00Z,1.096055,1.096060,1.095930,1.095965,143.18
2024-01-08T19:36:00Z,1.095960,1.095965,1.095905,1.095910,202.34
2024-01-08T19:37:00Z,1.095945,1.095955,1.095910,1.095915,63.57
2024-01-08T19:38:00Z,1.095910,1.095940,1.095905,1.095910,87.36
2024-01-08T19:39:00Z,1.095915,1.095945,1.095875,1.095935,115.00
2024-01-08T19:40:00Z,1.095940,1.095940,1.095870,1.095895,139.87
2024-01-08T19:41:00Z,1.095905,1.096140,1.095905,1.096125,195.29
2024-01-08T19:42:00Z,1.096130,1.096160,1.096090,1.096115,110.19
2024-01-08T19:43:00Z,1.096105,1.096160,1.096105,1.096115,129.97
2024-01-08T19:44:00Z,1.096130,1.096145,1.096055,1.096080,125.19
2024-01-08T19:45:00Z,1.096070,1.096085,1.095970,1.095970,114.82
2024-01-08T19:46:00Z,1.095995,1.096130,1.095995,1.096120,108.18
2024-01-08T19:47:00Z,1.096105,1.096220,1.096105,1.096220,191.36
2024-01-08T19:48:00Z,1.096230,1.096275,1.096225,1.096255,85.17
2024-01-08T19:49:00Z,1.096260,1.096260,1.096100,1.096165,256.81
2024-01-08T19:50:00Z,1.096170,1.096215,1.096160,1.096175,293.83
2024-01-08T19:51:00Z,1.096170,1.096290,1.096170,1.096265,180.14
2024-01-08T19:52:00Z,1.096270,1.096280,1.096160,1.096190,155.70
2024-01-08T19:53:00Z,1.096195,1.096275,1.096195,1.096215,284.92
2024-01-08T19:54:00Z,1.096220,1.096230,1.096180,1.096195,473.17
2024-01-08T19:55:00Z,1.096200,1.096250,1.096185,1.096240,161.64
2024-01-08T19:56:00Z,1.096225,1.096270,1.096160,1.096170,162.87
2024-01-08T19:57:00Z,1.096185,1.096235,1.096070,1.096095,361.78
2024-01-08T19:58:00Z,1.096100,1.096135,1.096010,1.096115,421.71
2024-01-08T19:59:00Z,1.096135,1.096135,1.096060,1.096105,505.66
2024-01-08T20:00:00Z,1.096110,1.096110,1.095995,1.096025,122.08
2024-01-08T20:01:00Z,1.096020,1.096050,1.095900,1.095925,418.08
2024-01-08T20:02:00Z,1.095915,1.095915,1.095765,1.095785,226.27
2024-01-08T20:03:00Z,1.095780,1.095830,1.095685,1.095715,386.28
2024-01-08T20:04:00Z,1.095710,1.095810,1.095640,1.095775,248.49
2024-01-08T20:05:00Z,1.095765,1.095765,1.095655,1.095660,161.53
2024-01-08T20:06:00Z,1.095655,1.095680,1.095495,1.095495,239.96
2024-01-08T20:07:00Z,1.095505,1.095565,1.095500,1.095520,206.83
2024-01-08T20:08:00Z,1.095525,1.095565,1.095480,1.095560,198.17
2024-01-08T20:09:00Z,1.095565,1.095580,1.095515,1.095575,164.53
2024-01-08T20:10:00Z,1.095570,1.095610,1.095560,1.095590,230.21
2024-01-08T20:11:00Z,1.095575,1.095575,1.095410,1.095420,363.47
2024-01-08T20:12:00Z,1.095445,1.095520,1.095375,1.095375,264.76
2024-01-08T20:13:00Z,1.095370,1.095370,1.095160,1.095165,468.38
2024-01-08T20:14:00Z,1.095160,1.095160,1.095015,1.095060,488.26
2024-01-08T20:15:00Z,1.095055,1.095055,1.094955,1.095000,276.69
2024-01-08T20:16:00Z,1.094990,1.095010,1.094990,1.095010,29.14
2024-01-08T20:17:00Z,1.095030,1.095055,1.094995,1.095050,168.03
2024-01-08T20:18:00Z,1.095055,1.095200,1.095015,1.095180,466.24
2024-01-08T20:19:00Z,1.095175,1.095220,1.095155,1.095220,199.00
2024-01-08T20:20:00Z,1.095225,1.095245,1.095090,1.095165,403.42
2024-01-08T20:21:00Z,1.095160,1.095185,1.095150,1.095175,213.25
2024-01-08T20:22:00Z,1.095165,1.095235,1.095155,1.095230,283.26
2024-01-08T20:23:00Z,1.095225,1.095225,1.095155,1.095155,293.00
2024-01-08T20:24:00Z,1.095165,1.095250,1.095165,1.095210,240.89
2024-01-08T20:25:00Z,1.095205,1.095305,1.095205,1.095270,483.39
2024-01-08T20:26:00Z,1.095295,1.095330,1.095185,1.095230,375.08
2024-01-08T20:27:00Z,1.095235,1.095285,1.095230,1.095280,239.96
2024-01-08T20:28:00Z,1.095300,1.095345,1.095295,1.095310,123.21
2024-01-08T20:29:00Z,1.095295,1.095340,1.095290,1.095310,192.24
2024-01-08T20:30:00Z,1.095325,1.095340,1.095285,1.095335,392.67
2024-01-08T20:31:00Z,1.095365,1.095460,1.095365,1.095455,393.79
2024-01-08T20:32:00Z,1.095465,1.095480,1.095365,1.095395,399.09
2024-01-08T20:33:00Z,1.095400,1.095490,1.095400,1.095485,515.43
